"id","clim_year","clim_month","clim_date","elev_prism_m","ppt_mm","tmin","tave","tmax"
"CAS-BOT-BC38",1970,9,197009,737,0,12.1,21.2,30.3
"CAS-BOT-BC38",1970,10,197010,737,0.31,8.6,16.3,24
"CAS-BOT-BC38",1970,11,197011,737,62.88,5.7,12.5,19.2
"CAS-BOT-BC38",1970,12,197012,737,62.92,3.3,7.8,12.2
"CAS-BOT-BC38",1971,1,197101,737,12.72,1.6,7.3,13
"CAS-BOT-BC38",1971,2,197102,737,5.23,1.5,7.5,13.4
"CAS-BOT-BC38",1971,3,197103,737,9.49,3.3,10.4,17.5
"CAS-BOT-BC38",1971,4,197104,737,17.79,4.1,11.9,19.6
"CAS-BOT-BC38",1971,5,197105,737,20.9,8.2,15.5,22.7
"CAS-BOT-BC38",1971,6,197106,737,0,12.7,20.9,29.1
"CAS-BOT-BC38",1971,7,197107,737,0,17.3,25.9,34.6
"CAS-BOT-BC38",1971,8,197108,737,0,17.9,26,34.2
"CAS-BOT-BC38",1971,9,197109,737,0,13.6,21.6,29.7
"CAS-BOT-BC38",1971,10,197110,737,4.3,7.6,15.4,23.2
"CAS-BOT-BC38",1971,11,197111,737,7.93,3,10.2,17.3
"CAS-BOT-BC38",1971,12,197112,737,64.5,1.1,6.3,11.5
"CAS-BOT-BC38",1972,1,197201,737,4.65,-0.1,5.1,10.3
"CAS-BOT-BC38",1972,2,197202,737,6.1,3.5,10,16.4
"CAS-BOT-BC38",1972,3,197203,737,0,6.7,13.8,20.8
"CAS-BOT-BC38",1972,4,197204,737,5.11,5.2,13.4,21.6
"CAS-BOT-BC38",1972,5,197205,737,0,10.3,18.5,26.7
"CAS-BOT-BC38",1972,6,197206,737,2.16,14.4,22.6,30.8
"CAS-BOT-BC38",1972,7,197207,737,0,17.2,26,34.7
"CAS-BOT-BC38",1972,8,197208,737,0,16.8,24.7,32.7
"CAS-BOT-BC38",1972,9,197209,737,0,13.2,20.6,28
"CAS-BOT-BC38",1972,10,197210,737,26.62,9.7,15.8,21.9
"CAS-BOT-BC38",1972,11,197211,737,51.66,5.6,9.6,13.8
"CAS-BOT-BC38",1972,12,197212,737,15.79,1.3,5.6,10
"CAS-BOT-BC38",1973,1,197301,737,79.4,1.9,7.1,12.2
"CAS-BOT-BC38",1973,2,197302,737,79.86,5.6,9.9,14.2
"CAS-BOT-BC38",1973,3,197303,737,63,3.5,8.2,12.9
"CAS-BOT-BC38",1973,4,197304,737,0,6,13.2,20.5
"CAS-BOT-BC38",1973,5,197305,737,0,12.3,20,27.7
"CAS-BOT-BC38",1973,6,197306,737,0,14.6,23.1,31.7
"CAS-BOT-BC38",1973,7,197307,737,0,16.8,25.3,33.8
"CAS-BOT-BC38",1973,8,197308,737,0,16.7,24.7,32.8
"CAS-BOT-BC38",1973,9,197309,737,0,12.4,20.6,28.8
"CAS-BOT-BC38",1973,10,197310,737,15.46,8.6,16,23.4
"CAS-BOT-BC38",1973,11,197311,737,25.12,5.2,11.1,16.9
"CAS-BOT-BC38",1973,12,197312,737,33.86,3.4,8.3,13.3
"CAS-BOT-BC38",1974,1,197401,737,87.09,3.7,8.6,13.5
"CAS-BOT-BC38",1974,2,197402,737,1.51,1.4,8.2,15
"CAS-BOT-BC38",1974,3,197403,737,68.81,5.7,10.9,16.1
"CAS-BOT-BC38",1974,4,197404,737,9.15,4.5,11.9,19.2
"CAS-BOT-BC38",1974,5,197405,737,0.1,9.3,17.5,25.9
"CAS-BOT-BC38",1974,6,197406,737,0,13.3,22,30.7
"CAS-BOT-BC38",1974,7,197407,737,0,17,25,33
"CAS-BOT-BC38",1974,8,197408,737,0,16.3,24.7,33.1
"CAS-BOT-BC38",1974,9,197409,737,0,16.1,24,31.9
"CAS-BOT-BC38",1974,10,197410,737,23.34,10.7,17.3,23.8
"CAS-BOT-BC38",1974,11,197411,737,9.3,4.6,10.9,17.3
"CAS-BOT-BC38",1974,12,197412,737,42.82,1.7,7,12.3
"CAS-BOT-BC38",1975,1,197501,737,0.35,0.1,6.8,13.5
"CAS-BOT-BC38",1975,2,197502,737,53.56,3.7,8.5,13.3
"CAS-BOT-BC38",1975,3,197503,737,41.9,4,9.7,15.4
"CAS-BOT-BC38",1975,4,197504,737,18.47,3.4,10.2,17
"CAS-BOT-BC38",1975,5,197505,737,0,9.1,17.8,26.4
"CAS-BOT-BC38",1975,6,197506,737,0,13.3,22.1,31
"CAS-BOT-BC38",1975,7,197507,737,0,15.6,24.6,33.5
"CAS-BOT-BC38",1975,8,197508,737,0.31,15.3,23.9,32.5
"CAS-BOT-BC38",1975,9,197509,737,0,15.3,23.5,31.7
"CAS-BOT-BC38",1975,10,197510,737,16.4,8.5,15.9,23.3
"CAS-BOT-BC38",1975,11,197511,737,4.66,3.1,10.3,17.5
"CAS-BOT-BC38",1975,12,197512,737,4.19,0.2,7.4,14.6
"CAS-BOT-BC38",1976,1,197601,737,0,0,7.9,15.7
"CAS-BOT-BC38",1976,2,197602,737,58.69,3.6,9.3,15.1
"CAS-BOT-BC38",1976,3,197603,737,19.2,3.4,10,16.6
"CAS-BOT-BC38",1976,4,197604,737,24.1,4.3,11.4,18.4
"CAS-BOT-BC38",1976,5,197605,737,0.02,10.8,19.2,27.6
"CAS-BOT-BC38",1976,6,197606,737,2.51,11.6,21.1,30.6
"CAS-BOT-BC38",1976,7,197607,737,0,16.9,25.4,34
"CAS-BOT-BC38",1976,8,197608,737,17.05,14.9,22,29.1
"CAS-BOT-BC38",1976,9,197609,737,89.37,15,21.6,28.3
"CAS-BOT-BC38",1976,10,197610,737,13.38,11,17.7,24.5
"CAS-BOT-BC38",1976,11,197611,737,18.25,6.5,12.7,18.9
"CAS-BOT-BC38",1976,12,197612,737,12.02,-0.5,7.9,16.3
"CAS-BOT-BC38",1977,1,197701,737,35.03,2.4,6.9,11.3
"CAS-BOT-BC38",1977,2,197702,737,1.52,3.1,10,16.8
"CAS-BOT-BC38",1977,3,197703,737,31.68,1.7,8.8,15.9
"CAS-BOT-BC38",1977,4,197704,737,0,5.8,14.8,23.9
"CAS-BOT-BC38",1977,5,197705,737,48.99,6.9,13.8,20.7
"CAS-BOT-BC38",1977,6,197706,737,0.73,14.3,23.4,32.5
"CAS-BOT-BC38",1977,7,197707,737,0,15.6,25.1,34.5
"CAS-BOT-BC38",1977,8,197708,737,4.06,17.4,25.4,33.4
"CAS-BOT-BC38",1977,9,197709,737,0,13.4,21.5,29.7
"CAS-BOT-BC38",1977,10,197710,737,1.49,9.8,17.7,25.6
"CAS-BOT-BC38",1977,11,197711,737,8.01,4.8,11.9,19
"CAS-BOT-BC38",1977,12,197712,737,79.3,5.7,10.9,16.2
"CAS-BOT-BC38",1978,1,197801,737,72,5.6,10.1,14.6
"CAS-BOT-BC38",1978,2,197802,737,143.64,4.9,9.1,13.4
"CAS-BOT-BC38",1978,3,197803,737,100.24,8.1,12.9,17.7
"CAS-BOT-BC38",1978,4,197804,737,57.96,6,12.1,18.1
"CAS-BOT-BC38",1978,5,197805,737,0,9.1,17.6,26.1
"CAS-BOT-BC38",1978,6,197806,737,0,12.9,21.9,30.9
"CAS-BOT-BC38",1978,7,197807,737,0,16.1,25.2,34.3
"CAS-BOT-BC38",1978,8,197808,737,0,15.9,24.5,33.2
"CAS-BOT-BC38",1978,9,197809,737,37.93,12.8,20.3,27.9
"CAS-BOT-BC38",1978,10,197810,737,0,11.3,19.6,28
"CAS-BOT-BC38",1978,11,197811,737,18.69,3.4,9.9,16.4
"CAS-BOT-BC38",1978,12,197812,737,28.52,0.1,5.6,11.1
"CAS-BOT-BC38",1979,1,197901,737,68.78,2.8,7.7,12.6
"CAS-BOT-BC38",1979,2,197902,737,73.62,2.7,7.9,13.2
"CAS-BOT-BC38",1979,3,197903,737,67.49,6.2,11.2,16.2
"CAS-BOT-BC38",1979,4,197904,737,0.64,4.9,12.9,20.8
"CAS-BOT-BC38",1979,5,197905,737,0.22,10,18.8,27.5
"CAS-BOT-BC38",1979,6,197906,737,0,12.5,22.5,32.4
"CAS-BOT-BC38",1979,7,197907,737,0,16,24.9,33.7
"CAS-BOT-BC38",1979,8,197908,737,0,15.8,23.8,31.8
"CAS-BOT-BC38",1979,9,197909,737,4.41,14.2,23,31.9
"CAS-BOT-BC38",1979,10,197910,737,16.86,10.6,17.7,24.8
"CAS-BOT-BC38",1979,11,197911,737,10.14,4.1,10.7,17.4
"CAS-BOT-BC38",1979,12,197912,737,25.89,2.4,9.7,17
"CAS-BOT-BC38",1980,1,198001,737,76.92,5.5,9.8,14.1
"CAS-BOT-BC38",1980,2,198002,737,71.95,5.8,10.8,15.8
"CAS-BOT-BC38",1980,3,198003,737,42.63,3.9,9.5,15.1
"CAS-BOT-BC38",1980,4,198004,737,20.9,5.6,13.2,20.8
"CAS-BOT-BC38",1980,5,198005,737,5.95,8.5,15.9,23.3
"CAS-BOT-BC38",1980,6,198006,737,0,9.9,19.1,28.3
"CAS-BOT-BC38",1980,7,198007,737,2.32,16.6,25.3,33.9
"CAS-BOT-BC38",1980,8,198008,737,0,15.5,24,32.6
"CAS-BOT-BC38",1980,9,198009,737,0,13.7,21.8,29.9
"CAS-BOT-BC38",1980,10,198010,737,1.29,10.4,18.7,27
"CAS-BOT-BC38",1980,11,198011,737,0,3.9,11.8,19.8
"CAS-BOT-BC38",1980,12,198012,737,7.76,2.7,9.8,16.9
"CAS-BOT-BC38",1966,1,196601,899,26.56,-1.2,4.9,10.9
"CAS-BOT-BC38",1966,2,196602,899,35.16,-0.9,4.7,10.3
"CAS-BOT-BC38",1966,3,196603,899,5.35,3.4,10.1,16.8
"CAS-BOT-BC38",1966,4,196604,899,0,7.7,15.7,23.7
"CAS-BOT-BC38",1966,5,196605,899,2.55,10.1,18.4,26.7
"CAS-BOT-BC38",1966,6,196606,899,0,10.7,20.5,30.3
"CAS-BOT-BC38",1966,7,196607,899,0,14.4,23.4,32.4
"CAS-BOT-BC38",1966,8,196608,899,0,16.6,25.7,34.7
"CAS-BOT-BC38",1966,9,196609,899,4.62,10.8,19.7,28.6
"CAS-BOT-BC38",1966,10,196610,899,0,8.9,16.8,24.7
"CAS-BOT-BC38",1966,11,196611,899,61.57,4.6,10.7,16.9
"CAS-BOT-BC38",1966,12,196612,899,58.61,1.8,7.3,12.7
"CAS-BOT-BC38",1967,1,196701,899,36.56,1.5,7.2,12.9
"CAS-BOT-BC38",1967,2,196702,899,4.41,2.5,8.9,15.4
"CAS-BOT-BC38",1967,3,196703,899,26.87,2.3,8.5,14.7
"CAS-BOT-BC38",1967,4,196704,899,116.55,-1.2,5.6,12.3
"CAS-BOT-BC38",1967,5,196705,899,8.28,7.5,16.1,24.8
"CAS-BOT-BC38",1967,6,196706,899,0.39,8.6,18.1,27.6
"CAS-BOT-BC38",1967,7,196707,899,0,17.1,26.2,35.2
"CAS-BOT-BC38",1967,8,196708,899,0,17.3,26.3,35.4
"CAS-BOT-BC38",1967,9,196709,899,14.26,12.8,21.5,30.2
"CAS-BOT-BC38",1967,10,196710,899,0,9,17.1,25.3
"CAS-BOT-BC38",1967,11,196711,899,88.56,6.2,12.6,19
"CAS-BOT-BC38",1967,12,196712,899,25.88,-2.3,3.7,9.8
"CAS-BOT-BC38",1968,1,196801,899,13.03,0,5.6,11.1
"CAS-BOT-BC38",1968,2,196802,899,20.59,3.9,9.5,15.1
"CAS-BOT-BC38",1968,3,196803,899,28.36,2.8,8.7,14.6
"CAS-BOT-BC38",1968,4,196804,899,18.92,3.9,12.3,20.6
"CAS-BOT-BC38",1968,5,196805,899,3.96,6.3,15.3,24.3
"CAS-BOT-BC38",1968,6,196806,899,0,11.5,21.2,30.9
"CAS-BOT-BC38",1968,7,196807,899,0,15.3,24.7,34.1
"CAS-BOT-BC38",1968,8,196808,899,0,11.9,21.1,30.4
"CAS-BOT-BC38",1968,9,196809,899,0,11.3,20.6,29.9
"CAS-BOT-BC38",1968,10,196810,899,26.59,8.5,15.4,22.3
"CAS-BOT-BC38",1968,11,196811,899,13.13,2.8,9.3,15.8
"CAS-BOT-BC38",1968,12,196812,899,31.39,-1.4,4.4,10.2
"CAS-BOT-BC38",1969,1,196901,899,117.34,1.8,7.1,12.4
"CAS-BOT-BC38",1969,2,196902,899,138.36,-0.3,4.5,9.3
"CAS-BOT-BC38",1969,3,196903,899,26.74,2.5,8.3,14.1
"CAS-BOT-BC38",1969,4,196904,899,33.77,4.4,11.5,18.7
"CAS-BOT-BC38",1969,5,196905,899,8.02,9,17.3,25.6
"CAS-BOT-BC38",1969,6,196906,899,1.66,10,18.3,26.7
"CAS-BOT-BC38",1969,7,196907,899,3.65,15.2,24.2,33.3
"CAS-BOT-BC38",1969,8,196908,899,0,15.6,25,34.4
"CAS-BOT-BC38",1969,9,196909,899,0,13.4,22,30.7
"CAS-BOT-BC38",1969,10,196910,899,0.53,5.4,13.3,21.1
"CAS-BOT-BC38",1969,11,196911,899,18.61,4.3,11,17.7
"CAS-BOT-BC38",1969,12,196912,899,10.89,1.4,7.8,14.3
"CAS-BOT-BC38",1970,1,197001,899,27.07,1.4,7.2,12.9
"CAS-BOT-BC38",1970,2,197002,899,50.19,3.2,9.1,15
"CAS-BOT-BC38",1970,3,197003,899,60.26,3,9.1,15.2
"CAS-BOT-BC38",1970,4,197004,899,14.18,2,9.7,17.4
"CAS-BOT-BC38",1970,5,197005,899,0,7.8,17,26.2
"CAS-BOT-BC38",1970,6,197006,899,0,12.3,21.3,30.4
"CAS-BOT-BC38",1970,7,197007,899,0,17.4,26.3,35.1
"CAS-BOT-BC38",1970,8,197008,899,0,16,25,33.9
"CAS-BOT-BC38",1970,9,197009,899,0,10.3,20.1,29.9
"CAS-BOT-BC38",1970,10,197010,899,0,7.1,15.3,23.5
"CAS-BOT-BC38",1970,11,197011,899,105.1,4.1,10.9,17.7
"CAS-BOT-BC38",1970,12,197012,899,61,-0.8,4.5,9.7
"CAS-BOT-BC38",1971,1,197101,899,15.72,0.4,6.6,12.9
"CAS-BOT-BC38",1971,2,197102,899,16.86,1.6,7.9,14.2
"CAS-BOT-BC38",1971,3,197103,899,10.78,1.7,8.2,14.7
"CAS-BOT-BC38",1971,4,197104,899,22.7,2.2,9.9,17.7
"CAS-BOT-BC38",1971,5,197105,899,26.82,5.4,13.4,21.4
"CAS-BOT-BC38",1971,6,197106,899,0,10.3,19.2,28.1
"CAS-BOT-BC38",1971,7,197107,899,0,15.3,24.7,34.1
"CAS-BOT-BC38",1971,8,197108,899,0,16.2,25.1,34.1
"CAS-BOT-BC38",1971,9,197109,899,1.63,12,20.8,29.6
"CAS-BOT-BC38",1971,10,197110,899,8,6,14,22
"CAS-BOT-BC38",1971,11,197111,899,8.37,1.9,8.9,16
"CAS-BOT-BC38",1971,12,197112,899,125.74,-2.1,3.2,8.5
"CAS-BOT-BC38",1972,1,197201,899,0,-0.7,5.2,11.1
"CAS-BOT-BC38",1972,2,197202,899,3.46,2.8,9.4,16
"CAS-BOT-BC38",1972,3,197203,899,0,5.8,12.9,20
"CAS-BOT-BC38",1972,4,197204,899,5.01,4.1,12.3,20.5
"CAS-BOT-BC38",1972,5,197205,899,0.96,7.7,17,26.3
"CAS-BOT-BC38",1972,6,197206,899,6.23,12.2,21.3,30.3
"CAS-BOT-BC38",1972,7,197207,899,0,15.7,25,34.4
"CAS-BOT-BC38",1972,8,197208,899,0.04,13.5,22.6,31.8
"CAS-BOT-BC38",1972,9,197209,899,0,10.5,18.9,27.3
"CAS-BOT-BC38",1972,10,197210,899,9.4,6.1,13.6,21.1
"CAS-BOT-BC38",1972,11,197211,899,63.09,1.9,7.8,13.7
"CAS-BOT-BC38",1972,12,197212,899,27.3,-1.8,4.3,10.4
"CAS-BOT-BC38",1973,1,197301,899,65.5,-1.3,4.3,10
"CAS-BOT-BC38",1973,2,197302,899,89.6,1.7,6.6,11.5
"CAS-BOT-BC38",1973,3,197303,899,74.47,0.1,5.1,10.1
"CAS-BOT-BC38",1973,4,197304,899,5,4.2,11.9,19.6
"CAS-BOT-BC38",1973,5,197305,899,7.49,9.5,18.2,27
"CAS-BOT-BC38",1973,6,197306,899,0,12.6,22,31.3
"CAS-BOT-BC38",1973,7,197307,899,0,15.2,24.3,33.4
"CAS-BOT-BC38",1973,8,197308,899,0,14.5,23.2,31.9
"CAS-BOT-BC38",1973,9,197309,899,0,10.8,19.4,28
"CAS-BOT-BC38",1973,10,197310,899,4.95,7.5,15.3,23.1
"CAS-BOT-BC38",1973,11,197311,899,28.39,1.8,8.4,15
"CAS-BOT-BC38",1973,12,197312,899,31.26,1.7,7.3,13
"CAS-BOT-BC38",1974,1,197401,899,83.5,-0.4,5.4,11.2
"CAS-BOT-BC38",1974,2,197402,899,5.45,0.5,6.9,13.3
"CAS-BOT-BC38",1974,3,197403,899,50.65,2.9,8.9,14.9
"CAS-BOT-BC38",1974,4,197404,899,18.97,3.3,11.2,19
"CAS-BOT-BC38",1974,5,197405,899,1.36,7.7,16.5,25.4
"CAS-BOT-BC38",1974,6,197406,899,0,12.3,21.4,30.5
"CAS-BOT-BC38",1974,7,197407,899,1.27,14,23.4,32.8
"CAS-BOT-BC38",1974,8,197408,899,0.35,14.5,23.5,32.6
"CAS-BOT-BC38",1974,9,197409,899,0,15.4,23.6,31.7
"CAS-BOT-BC38",1974,10,197410,899,42.88,8.6,15.9,23.2
"CAS-BOT-BC38",1974,11,197411,899,13.34,3.8,10.2,16.6
"CAS-BOT-BC38",1974,12,197412,899,58.51,-0.2,6,12.1
"CAS-BOT-BC38",1975,1,197501,899,3.6,1.1,7.1,13
"CAS-BOT-BC38",1975,2,197502,899,35.74,0.2,5.9,11.6
"CAS-BOT-BC38",1975,3,197503,899,70.9,1.3,6.9,12.5
"CAS-BOT-BC38",1975,4,197504,899,47.98,1.2,8.1,15.1
"CAS-BOT-BC38",1975,5,197505,899,0.08,7.6,16.4,25.1
"CAS-BOT-BC38",1975,6,197506,899,0,11.7,21,30.3
"CAS-BOT-BC38",1975,7,197507,899,0,14.4,23.4,32.4
"CAS-BOT-BC38",1975,8,197508,899,1.28,13.6,22.4,31.2
"CAS-BOT-BC38",1975,9,197509,899,2.82,14.7,22.8,30.9
"CAS-BOT-BC38",1975,10,197510,899,19.62,6.9,14.6,22.4
"CAS-BOT-BC38",1975,11,197511,899,7.97,2.5,9.4,16.3
"CAS-BOT-BC38",1975,12,197512,899,9.46,1.8,8.3,14.8
"CAS-BOT-BC38",1976,1,197601,899,0.82,-0.5,7.5,15.6
"CAS-BOT-BC38",1976,2,197602,899,81.73,2.1,7.5,12.9
"CAS-BOT-BC38",1976,3,197603,899,12.73,1.6,7.7,13.9
"CAS-BOT-BC38",1976,4,197604,899,24.86,2.2,9.7,17.2
"CAS-BOT-BC38",1976,5,197605,899,5.84,9.6,18.1,26.6
"CAS-BOT-BC38",1976,6,197606,899,3.02,11,20.2,29.4
"CAS-BOT-BC38",1976,7,197607,899,0.02,14.6,23.7,32.7
"CAS-BOT-BC38",1976,8,197608,899,0,11.1,19.7,28.3
"CAS-BOT-BC38",1976,9,197609,899,71.65,11.6,19.4,27.1
"CAS-BOT-BC38",1976,10,197610,899,13.11,9,16.5,24
"CAS-BOT-BC38",1976,11,197611,899,13.39,6.7,13.1,19.5
"CAS-BOT-BC38",1976,12,197612,899,3.31,2.4,9,15.5
"CAS-BOT-BC38",1977,1,197701,899,61.91,0.9,5.7,10.5
"CAS-BOT-BC38",1977,2,197702,899,7.04,4.4,10.6,16.9
"CAS-BOT-BC38",1977,3,197703,899,44.52,0,6.2,12.4
"CAS-BOT-BC38",1977,4,197704,899,0.22,6.3,14.2,22.2
"CAS-BOT-BC38",1977,5,197705,899,134.62,4.1,11.8,19.4
"CAS-BOT-BC38",1977,6,197706,899,2.14,12.8,22,31.2
"CAS-BOT-BC38",1977,7,197707,899,0,15,24.1,33.1
"CAS-BOT-BC38",1977,8,197708,899,27.13,15.5,23.8,32.1
"CAS-BOT-BC38",1977,9,197709,899,0,11.1,19.7,28.4
"CAS-BOT-BC38",1977,10,197710,899,0,9.7,17.2,24.6
"CAS-BOT-BC38",1977,11,197711,899,10.6,4.3,11.3,18.2
"CAS-BOT-BC38",1977,12,197712,899,91.66,3.8,9.8,15.9
"CAS-BOT-BC38",1978,1,197801,899,67.61,2.5,7.4,12.2
"CAS-BOT-BC38",1978,2,197802,899,159.9,2.3,7.4,12.5
"CAS-BOT-BC38",1978,3,197803,899,162.41,5.3,10.4,15.5
"CAS-BOT-BC38",1978,4,197804,899,65.57,3.3,10.1,16.9
"CAS-BOT-BC38",1978,5,197805,899,28.24,7.8,16.2,24.7
"CAS-BOT-BC38",1978,6,197806,899,0,11.6,20.6,29.7
"CAS-BOT-BC38",1978,7,197807,899,0,14.7,23.8,32.8
"CAS-BOT-BC38",1978,8,197808,899,0.06,14,22.9,31.7
"CAS-BOT-BC38",1978,9,197809,899,34.66,11.1,19,26.8
"CAS-BOT-BC38",1978,10,197810,899,7.78,11.4,19.1,26.8
"CAS-BOT-BC38",1978,11,197811,899,21.72,1.8,8,14.3
"CAS-BOT-BC38",1978,12,197812,899,39.59,-1.1,5.3,11.7
"CAS-BOT-BC38",1979,1,197901,899,88.99,0.3,5.4,10.5
"CAS-BOT-BC38",1979,2,197902,899,77.1,0.4,5.6,10.7
"CAS-BOT-BC38",1979,3,197903,899,86.23,3.1,8.7,14.2
"CAS-BOT-BC38",1979,4,197904,899,0.79,4,11.5,19
"CAS-BOT-BC38",1979,5,197905,899,17.76,9,17.7,26.4
"CAS-BOT-BC38",1979,6,197906,899,0,12.9,22,31
"CAS-BOT-BC38",1979,7,197907,899,0,14.6,23.7,32.9
"CAS-BOT-BC38",1979,8,197908,899,0,13.9,22.6,31.4
"CAS-BOT-BC38",1979,9,197909,899,2.66,13.4,22.1,30.7
"CAS-BOT-BC38",1979,10,197910,899,10.55,8.7,16.1,23.5
"CAS-BOT-BC38",1979,11,197911,899,8.97,3,9.4,15.8
"CAS-BOT-BC38",1979,12,197912,899,22.19,3.5,9.4,15.2
"CAS-BOT-BC38",1980,1,198001,899,77.26,3,7.5,12
"CAS-BOT-BC38",1980,2,198002,899,96.68,4.1,8.9,13.7
"CAS-BOT-BC38",1980,3,198003,899,56.69,2,7.3,12.6
"CAS-BOT-BC38",1980,4,198004,899,26.99,5,12.5,20
"CAS-BOT-BC38",1980,5,198005,899,14.18,5.9,14,22.1
"CAS-BOT-BC38",1980,6,198006,899,0,9.5,18.4,27.4
"CAS-BOT-BC38",1980,7,198007,899,0,16.5,24.7,32.9
"CAS-BOT-BC38",1980,8,198008,899,0,14.5,23.1,31.8
"CAS-BOT-BC38",1980,9,198009,899,0,12.8,21.1,29.4
"CAS-BOT-BC38",1980,10,198010,899,5.22,11.1,18.5,25.8
"CAS-BOT-BC38",1980,11,198011,899,0,6,12.3,18.7
"CAS-BOT-BC38",1980,12,198012,899,8.63,2.8,10.2,17.6
"UC2026995",1966,1,196601,832,24.04,-0.3,6,12.3
"UC2026995",1966,2,196602,832,28.26,1,6.4,11.7
"UC2026995",1966,3,196603,832,3.21,3.6,10.5,17.3
"UC2026995",1966,4,196604,832,0,5.9,14.6,23.2
"UC2026995",1966,5,196605,832,0,9.2,17.8,26.3
"UC2026995",1966,6,196606,832,0,10.8,20.1,29.4
"UC2026995",1966,7,196607,832,0,14.9,23.6,32.3
"UC2026995",1966,8,196608,832,0,16.1,25.3,34.4
"UC2026995",1966,9,196609,832,3.9,11.8,19.9,28
"UC2026995",1966,10,196610,832,1.5,7.8,16,24.3
"UC2026995",1966,11,196611,832,39.17,5.5,11.8,18.1
"UC2026995",1966,12,196612,832,46.3,2.4,7.9,13.5
"UC2026995",1967,1,196701,832,23.81,0.9,7.9,14.8
"UC2026995",1967,2,196702,832,3.4,1.3,8.3,15.2
"UC2026995",1967,3,196703,832,8.51,3.3,9.8,16.2
"UC2026995",1967,4,196704,832,67.75,1.1,6.3,11.4
"UC2026995",1967,5,196705,832,2.42,8,16,24
"UC2026995",1967,6,196706,832,3.03,9.1,18.2,27.3
"UC2026995",1967,7,196707,832,0,16.8,26.2,35.5
"UC2026995",1967,8,196708,832,0,17.6,27,36.3
"UC2026995",1967,9,196709,832,6.58,14.6,22.3,30.1
"UC2026995",1967,10,196710,832,0,8.8,17,25.2
"UC2026995",1967,11,196711,832,60.71,7.3,13.8,20.2
"UC2026995",1967,12,196712,832,15.86,-0.3,5.5,11.2
"UC2026995",1968,1,196801,832,6.45,0.7,7.3,13.8
"UC2026995",1968,2,196802,832,17.22,5.4,10.9,16.5
"UC2026995",1968,3,196803,832,21.31,4,10.4,16.8
"UC2026995",1968,4,196804,832,11.41,4.7,12.8,20.9
"UC2026995",1968,5,196805,832,0.01,7.3,15.7,24.1
"UC2026995",1968,6,196806,832,0,11.5,21.1,30.8
"UC2026995",1968,7,196807,832,0,16.2,25.2,34.1
"UC2026995",1968,8,196808,832,0,13.8,22.2,30.7
"UC2026995",1968,9,196809,832,0,13.1,21.6,30.2
"UC2026995",1968,10,196810,832,37.57,8.6,15.9,23.3
"UC2026995",1968,11,196811,832,13.82,4.6,10.6,16.6
"UC2026995",1968,12,196812,832,22.95,0.9,6.4,12
"UC2026995",1969,1,196901,832,71.07,3.5,8.6,13.8
"UC2026995",1969,2,196902,832,117.87,2,6.7,11.4
"UC2026995",1969,3,196903,832,18.08,2.8,9.2,15.5
"UC2026995",1969,4,196904,832,42.92,4.7,11.3,18
"UC2026995",1969,5,196905,832,0,8.8,17.1,25.5
"UC2026995",1969,6,196906,832,0,11.4,19.2,27.1
"UC2026995",1969,7,196907,832,0,15.8,25,34.2
"UC2026995",1969,8,196908,832,0,16.1,25.7,35.3
"UC2026995",1969,9,196909,832,0,13.8,22.6,31.4
"UC2026995",1969,10,196910,832,1.3,6.1,13.8,21.6
"UC2026995",1969,11,196911,832,16.45,4,11.7,19.4
"UC2026995",1969,12,196912,832,10.27,1.5,8.4,15.3
"UC2026995",1970,1,197001,832,19.59,3.2,9,14.8
"UC2026995",1970,2,197002,832,24.21,3.6,9.8,15.9
"UC2026995",1970,3,197003,832,24.35,3.6,10.1,16.6
"UC2026995",1970,4,197004,832,4.94,2.3,9.8,17.3
"UC2026995",1970,5,197005,832,0.23,7.8,17,26.2
"UC2026995",1970,6,197006,832,0,11.6,21,30.4
"UC2026995",1970,7,197007,832,0,17.1,26.3,35.5
"UC2026995",1970,8,197008,832,0,15.7,25.1,34.5
"UC2026995",1970,9,197009,832,0,10.6,20.2,29.9
"UC2026995",1970,10,197010,832,0,6.9,15.4,23.9
"UC2026995",1970,11,197011,832,59.18,5.2,12,18.9
"UC2026995",1970,12,197012,832,35.18,1.9,6.7,11.4
"UC2026995",1971,1,197101,832,12.67,1.1,7.2,13.4
"UC2026995",1971,2,197102,832,10.48,0.9,7.9,14.9
"UC2026995",1971,3,197103,832,4.15,3.1,9.7,16.4
"UC2026995",1971,4,197104,832,15.5,2.7,10.2,17.7
"UC2026995",1971,5,197105,832,14.09,6.2,13.7,21.2
"UC2026995",1971,6,197106,832,0,10.9,19.5,28.2
"UC2026995",1971,7,197107,832,0,16,25.1,34.2
"UC2026995",1971,8,197108,832,0,17.1,25.8,34.6
"UC2026995",1971,9,197109,832,0,12.8,21.2,29.6
"UC2026995",1971,10,197110,832,5.95,6.2,14.4,22.5
"UC2026995",1971,11,197111,832,6.09,3,10,17
"UC2026995",1971,12,197112,832,74.68,0.3,5.2,10
"UC2026995",1972,1,197201,832,0,-1.1,5.8,12.7
"UC2026995",1972,2,197202,832,1.66,2.8,9.8,16.9
"UC2026995",1972,3,197203,832,0,5.3,12.9,20.4
"UC2026995",1972,4,197204,832,1.07,4.6,12.5,20.5
"UC2026995",1972,5,197205,832,0,7.7,16.9,26.1
